url,dayswithdata
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120111,2012-01-11
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120112,2012-01-12
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120113,2012-01-13
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120114,2012-01-14
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120115,2012-01-15
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120116,2012-01-16
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120117,2012-01-17
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120118,2012-01-18
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120119,2012-01-19
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120121,2012-01-21
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120122,2012-01-22
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120123,2012-01-23
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120124,2012-01-24
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120125,2012-01-25
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120126,2012-01-26
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120127,2012-01-27
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120128,2012-01-28
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120129,2012-01-29
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120130,2012-01-30
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120131,2012-01-31
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120201,2012-02-01
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120202,2012-02-02
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120203,2012-02-03
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120204,2012-02-04
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120205,2012-02-05
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120206,2012-02-06
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120207,2012-02-07
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120208,2012-02-08
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120209,2012-02-09
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120210,2012-02-10
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120211,2012-02-11
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120212,2012-02-12
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120213,2012-02-13
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120214,2012-02-14
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120215,2012-02-15
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120216,2012-02-16
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120217,2012-02-17
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120218,2012-02-18
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120219,2012-02-19
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120220,2012-02-20
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120221,2012-02-21
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120222,2012-02-22
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120223,2012-02-23
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120224,2012-02-24
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120225,2012-02-25
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120226,2012-02-26
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120227,2012-02-27
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120228,2012-02-28
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120229,2012-02-29
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120301,2012-03-01
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120302,2012-03-02
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120303,2012-03-03
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120304,2012-03-04
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120305,2012-03-05
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120306,2012-03-06
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120307,2012-03-07
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120308,2012-03-08
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120309,2012-03-09
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120310,2012-03-10
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120311,2012-03-11
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120312,2012-03-12
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120313,2012-03-13
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120314,2012-03-14
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120315,2012-03-15
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120316,2012-03-16
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120317,2012-03-17
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120318,2012-03-18
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120319,2012-03-19
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120320,2012-03-20
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120321,2012-03-21
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120322,2012-03-22
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120323,2012-03-23
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120324,2012-03-24
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120325,2012-03-25
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120326,2012-03-26
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120327,2012-03-27
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120328,2012-03-28
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120329,2012-03-29
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120330,2012-03-30
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120331,2012-03-31
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120401,2012-04-01
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120402,2012-04-02
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120403,2012-04-03
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120404,2012-04-04
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120405,2012-04-05
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120406,2012-04-06
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120407,2012-04-07
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120408,2012-04-08
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120409,2012-04-09
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120410,2012-04-10
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120411,2012-04-11
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120412,2012-04-12
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120413,2012-04-13
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120414,2012-04-14
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120415,2012-04-15
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120416,2012-04-16
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120417,2012-04-17
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120418,2012-04-18
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120419,2012-04-19
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120420,2012-04-20
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120421,2012-04-21
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120422,2012-04-22
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120423,2012-04-23
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120424,2012-04-24
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120425,2012-04-25
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120426,2012-04-26
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120427,2012-04-27
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120428,2012-04-28
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120429,2012-04-29
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120430,2012-04-30
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120501,2012-05-01
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120502,2012-05-02
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120503,2012-05-03
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120504,2012-05-04
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120505,2012-05-05
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120506,2012-05-06
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120507,2012-05-07
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120508,2012-05-08
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120509,2012-05-09
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120510,2012-05-10
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120511,2012-05-11
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120512,2012-05-12
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120513,2012-05-13
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120514,2012-05-14
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120515,2012-05-15
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120516,2012-05-16
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120517,2012-05-17
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120518,2012-05-18
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120519,2012-05-19
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120520,2012-05-20
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120521,2012-05-21
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120522,2012-05-22
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120523,2012-05-23
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120524,2012-05-24
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120525,2012-05-25
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120526,2012-05-26
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120527,2012-05-27
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120528,2012-05-28
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120529,2012-05-29
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120530,2012-05-30
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120531,2012-05-31
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120601,2012-06-01
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120602,2012-06-02
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120603,2012-06-03
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120604,2012-06-04
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120605,2012-06-05
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120606,2012-06-06
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120607,2012-06-07
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120608,2012-06-08
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120609,2012-06-09
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120610,2012-06-10
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120611,2012-06-11
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120612,2012-06-12
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120613,2012-06-13
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120614,2012-06-14
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121019,2012-10-19
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121020,2012-10-20
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121021,2012-10-21
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121022,2012-10-22
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121023,2012-10-23
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121024,2012-10-24
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121025,2012-10-25
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121026,2012-10-26
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121027,2012-10-27
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121028,2012-10-28
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121029,2012-10-29
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121030,2012-10-30
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121031,2012-10-31
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121101,2012-11-01
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121102,2012-11-02
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121103,2012-11-03
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121104,2012-11-04
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121105,2012-11-05
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121106,2012-11-06
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121107,2012-11-07
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121108,2012-11-08
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121109,2012-11-09
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121110,2012-11-10
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121111,2012-11-11
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121112,2012-11-12
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121113,2012-11-13
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121114,2012-11-14
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121115,2012-11-15
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121116,2012-11-16
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121117,2012-11-17
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121118,2012-11-18
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121119,2012-11-19
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121120,2012-11-20
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121121,2012-11-21
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121122,2012-11-22
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121123,2012-11-23
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121124,2012-11-24
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121125,2012-11-25
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121126,2012-11-26
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121127,2012-11-27
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121128,2012-11-28
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121129,2012-11-29
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121130,2012-11-30
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121201,2012-12-01
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121202,2012-12-02
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121203,2012-12-03
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121204,2012-12-04
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121205,2012-12-05
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121206,2012-12-06
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121207,2012-12-07
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121208,2012-12-08
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121209,2012-12-09
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121210,2012-12-10
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121211,2012-12-11
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121212,2012-12-12
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121213,2012-12-13
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121214,2012-12-14
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121215,2012-12-15
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121216,2012-12-16
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121217,2012-12-17
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121218,2012-12-18
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121219,2012-12-19
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121220,2012-12-20
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121221,2012-12-21
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121222,2012-12-22
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121223,2012-12-23
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121224,2012-12-24
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121225,2012-12-25
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121226,2012-12-26
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121227,2012-12-27
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121228,2012-12-28
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121229,2012-12-29
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121230,2012-12-30
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20121231,2012-12-31
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130101,2013-01-01
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130102,2013-01-02
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130103,2013-01-03
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130104,2013-01-04
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130105,2013-01-05
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130106,2013-01-06
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130107,2013-01-07
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130108,2013-01-08
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130109,2013-01-09
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130110,2013-01-10
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130111,2013-01-11
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130112,2013-01-12
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130113,2013-01-13
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130114,2013-01-14
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130115,2013-01-15
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130116,2013-01-16
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130117,2013-01-17
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130118,2013-01-18
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130119,2013-01-19
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130120,2013-01-20
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130121,2013-01-21
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130122,2013-01-22
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130123,2013-01-23
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130124,2013-01-24
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130125,2013-01-25
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130126,2013-01-26
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130127,2013-01-27
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130128,2013-01-28
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130129,2013-01-29
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130130,2013-01-30
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130131,2013-01-31
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130201,2013-02-01
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130202,2013-02-02
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130203,2013-02-03
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130204,2013-02-04
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130205,2013-02-05
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130206,2013-02-06
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130207,2013-02-07
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130208,2013-02-08
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130209,2013-02-09
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130210,2013-02-10
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130211,2013-02-11
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130212,2013-02-12
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130213,2013-02-13
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130214,2013-02-14
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130215,2013-02-15
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130216,2013-02-16
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130217,2013-02-17
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130218,2013-02-18
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130219,2013-02-19
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130220,2013-02-20
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130221,2013-02-21
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130222,2013-02-22
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130223,2013-02-23
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130224,2013-02-24
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130225,2013-02-25
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130226,2013-02-26
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130227,2013-02-27
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130228,2013-02-28
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130301,2013-03-01
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130302,2013-03-02
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130303,2013-03-03
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130304,2013-03-04
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130305,2013-03-05
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130306,2013-03-06
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130307,2013-03-07
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130308,2013-03-08
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130309,2013-03-09
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130310,2013-03-10
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130311,2013-03-11
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130312,2013-03-12
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130313,2013-03-13
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130314,2013-03-14
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130315,2013-03-15
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130316,2013-03-16
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130317,2013-03-17
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130318,2013-03-18
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130319,2013-03-19
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130320,2013-03-20
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130321,2013-03-21
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130322,2013-03-22
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130323,2013-03-23
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130324,2013-03-24
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130325,2013-03-25
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130326,2013-03-26
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130327,2013-03-27
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130328,2013-03-28
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130329,2013-03-29
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130330,2013-03-30
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130331,2013-03-31
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130401,2013-04-01
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130402,2013-04-02
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130403,2013-04-03
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130404,2013-04-04
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130405,2013-04-05
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130406,2013-04-06
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130407,2013-04-07
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130408,2013-04-08
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130409,2013-04-09
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130410,2013-04-10
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130411,2013-04-11
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130412,2013-04-12
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130413,2013-04-13
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20130414,2013-04-14
